file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\utils\collections\IndexedSetUnitTest.java,org.broadinstitute.hellbender.utils.collections.IndexedSetUnitTest,class,5,6,1,5,37,1,0,37,247,0.884058,0.004761905,0.004761905,23,0,21,2,0,0,21,0,0,0,3,0,0,3,0,0,3,0,1,218,3,13,0,0,1,44,36,107,8,105,3,0,0,0,114,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\mutect\filtering\MultiallelicFilter.java,org.broadinstitute.hellbender.tools.walkers.mutect.filtering.MultiallelicFilter,class,5,6,1,5,7,4,0,5,8,0.70000005,0.1,0.1,5,0,4,0,1,0,5,0,0,0,2,1,0,2,0,0,2,0,3,21,4,0,0,0,0,0,1,4,0,5,0,0,0,1,42,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\walkers\annotator\FisherStrandUnitTest.java,org.broadinstitute.hellbender.tools.walkers.annotator.FisherStrandUnitTest,class,17,18,1,17,11,1,0,47,45,0.7818182,0.11111111,0.16666667,11,0,9,2,0,0,9,0,0,0,5,4,0,5,0,0,5,0,18,137,4,0,0,0,1,22,180,65,3,57,0,0,0,0,93,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\spark\pathseq\PSScorerTest.java,org.broadinstitute.hellbender.tools.spark.pathseq.PSScorerTest,class,21,22,1,21,40,2,0,84,121,0.84375,0.13636364,0.13636364,18,6,12,6,0,0,12,0,0,0,16,14,0,16,0,0,14,0,63,352,9,1,4,4,1,79,271,119,36,109,3,0,0,5,202,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\walkers\haplotypecaller\Civar.java,org.broadinstitute.hellbender.tools.walkers.haplotypecaller.Civar,class,6,12,6,6,144,1,0,79,300,0.87356323,0.21323529,0.4852941,29,6,15,12,2,0,17,0,0,0,9,0,0,8,1,0,0,0,24,867,45,14,39,0,1,21,50,111,47,77,7,0,6,4,234,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\utils\recalibration\RecalUtilsUnitTest.java,org.broadinstitute.hellbender.utils.recalibration.RecalUtilsUnitTest,class,7,8,1,7,21,2,0,24,15,0.0,0.0,0.0,6,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,87,4,13,2,0,0,3,12,12,1,10,2,0,1,0,49,17,1
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\validation\AnnotateVcfWithBamDepth.java,org.broadinstitute.hellbender.tools.walkers.validation.AnnotateVcfWithBamDepth,class,17,17,0,17,10,2,0,19,0,0.33333334,1.0,1.0,3,0,3,0,0,0,3,0,0,0,3,1,1,2,0,0,2,0,0,28,0,1,1,0,0,5,2,7,0,7,2,0,0,0,130,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\exceptions\UserException.java,org.broadinstitute.hellbender.exceptions.UserException$UnimplementedFeature,innerclass,1,1,0,1,1,5,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,12,25,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\engine\GatkToolIntegrationTest.java,org.broadinstitute.hellbender.engine.GatkToolIntegrationTest,class,7,7,0,7,4,4,0,34,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,13,40,0,1,0,0,0,25,4,18,9,18,1,0,0,0,67,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\sv\SVFeaturesHeader.java,org.broadinstitute.hellbender.tools.sv.SVFeaturesHeader,class,1,4,3,1,8,1,0,5,3,0.6666667,0.4,1.0,6,0,6,0,0,0,6,0,0,0,5,0,0,5,0,0,4,0,0,37,5,1,2,0,1,0,4,7,3,7,2,0,0,0,24,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\funcotator\OutputRenderer.java,org.broadinstitute.hellbender.tools.funcotator.OutputRenderer,class,8,16,8,8,6,1,5,14,13,0.8333333,0.06666667,0.06666667,6,1,6,0,0,0,6,2,0,0,3,0,0,0,3,0,1,0,4,23,3,0,0,0,0,3,1,2,1,5,0,0,0,1,126,1025,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\copynumber\models\AlleleFractionSamplers.java,org.broadinstitute.hellbender.tools.copynumber.models.AlleleFractionSamplers$MinorFractionsSampler,innerclass,10,10,0,10,4,1,0,13,0,0.3,1.0,1.0,2,0,1,0,0,1,2,0,0,0,5,3,0,5,0,0,3,0,2,27,1,1,0,0,0,1,5,10,1,13,2,0,0,2,45,24,1
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\utils\report\GATKReportTable.java,org.broadinstitute.hellbender.utils.report.GATKReportTable$TableNameHeaderFields,enum,0,0,0,0,2,1,0,0,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,0,2,1,0,1,0,0,0,0,18,4,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\spark\sv\evidence\BreakpointEvidence.java,org.broadinstitute.hellbender.tools.spark.sv.evidence.BreakpointEvidence$LargeIndel$Serializer,innerclass,5,5,0,5,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\haplotypecaller\AlleleLikelihoodWriter.java,org.broadinstitute.hellbender.tools.walkers.haplotypecaller.AlleleLikelihoodWriter,class,8,13,5,8,23,1,1,27,0,0.5,1.0,1.0,4,0,4,0,0,0,4,0,0,0,4,1,0,1,0,3,4,0,12,96,0,11,2,4,1,23,12,22,0,22,5,0,0,0,65,1,1
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\reference\ReferencePair.java,org.broadinstitute.hellbender.tools.reference.ReferencePair$Status,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\utils\samples\PedReaderUnitTest.java,org.broadinstitute.hellbender.utils.samples.PedReaderUnitTest$PedReaderTestTagParsing,innerclass,3,3,0,3,1,2,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,11,2,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\walkers\SplitIntervalsIntegrationTest.java,org.broadinstitute.hellbender.tools.walkers.SplitIntervalsIntegrationTest,class,6,7,1,6,15,2,0,39,91,0.9285714,0.0,0.0,14,5,9,5,0,0,9,0,0,0,2,2,0,2,0,0,2,0,28,104,2,0,0,0,0,26,23,40,9,44,0,0,0,4,92,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\spark\pathseq\PSKmerBloomFilter.java,org.broadinstitute.hellbender.tools.spark.pathseq.PSKmerBloomFilter,class,9,14,5,9,13,2,0,16,0,0.33333334,0.71428573,1.0,9,0,7,2,0,0,7,0,0,0,4,0,0,4,0,0,4,0,1,61,10,0,2,0,1,0,2,12,4,6,1,0,1,0,56,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\spark\sv\discovery\alignment\AlignmentIntervalUnitTest.java,org.broadinstitute.hellbender.tools.spark.sv.discovery.alignment.AlignmentIntervalUnitTest,class,21,21,0,21,47,2,0,73,204,0.8125,0.15584415,0.15584415,24,1,19,2,0,3,22,0,0,0,2,2,0,2,0,0,2,0,20,274,7,1,8,1,0,154,332,103,30,76,2,0,0,9,221,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\AnalyzeSaturationMutagenesis.java,org.broadinstitute.hellbender.tools.AnalyzeSaturationMutagenesis$ReportTypeCounts,innerclass,2,2,0,2,3,1,0,4,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,2,12,2,0,0,0,0,0,1,2,0,1,0,0,0,0,9,25,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\AnalyzeSaturationMutagenesis.java,org.broadinstitute.hellbender.tools.AnalyzeSaturationMutagenesis$ReportType,enum,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,1,3,0,0,0,3,0,0,8,0,0,0,0,0,16,0,3,0,3,0,0,0,0,30,0,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\utils\codecs\gtf\GencodeGtfGeneFeature.java,org.broadinstitute.hellbender.utils.codecs.gtf.GencodeGtfGeneFeature,class,4,9,5,4,16,2,0,8,6,0.33333334,0.47619048,0.47619048,9,2,6,2,1,0,7,0,0,0,1,0,0,1,0,0,1,0,1,53,11,1,3,0,5,0,2,5,2,4,1,0,0,0,48,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\haplotypecaller\LikelihoodEngineArgumentCollection.java,org.broadinstitute.hellbender.tools.walkers.haplotypecaller.LikelihoodEngineArgumentCollection,class,9,11,2,9,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,37,18,36,1,0,0,18,0,0,39,0,0,0,0,0,38,6,37,1,37,0,0,0,0,302,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\engine\AbstractConcordanceWalker.java,org.broadinstitute.hellbender.engine.AbstractConcordanceWalker$ConcordanceIterator,innerclass,5,5,0,5,13,1,0,14,0,0.33333334,1.0,1.0,6,0,2,3,1,0,3,0,0,0,2,0,0,2,0,0,2,0,7,45,11,0,0,0,0,0,3,4,0,4,1,0,0,0,62,2,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\haplotypecaller\LongHomopolymerHaplotypeCollapsingEngine.java,org.broadinstitute.hellbender.tools.walkers.haplotypecaller.LongHomopolymerHaplotypeCollapsingEngine$UncollapseResult,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,10,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\copynumber\formats\records\IntervalCopyNumberGenotypingData.java,org.broadinstitute.hellbender.tools.copynumber.formats.records.IntervalCopyNumberGenotypingData,class,5,7,2,5,15,1,0,10,0,0.4,0.8,1.0,10,0,10,0,0,0,10,0,0,0,3,0,0,3,0,0,3,0,0,47,11,0,4,0,3,4,5,7,6,5,1,0,0,0,54,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\utils\codecs\FeatureSink.java,org.broadinstitute.hellbender.utils.codecs.FeatureSink,interface,1,16,15,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\engine\filters\ExcessiveEndClippedReadFilterUnitTest.java,org.broadinstitute.hellbender.engine.filters.ExcessiveEndClippedReadFilterUnitTest,class,8,9,1,8,3,3,0,6,3,0.9333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,5,4,0,5,0,0,5,0,0,19,2,0,0,0,0,31,33,8,0,8,0,0,0,0,45,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\genomicsdb\GenomicsDBOptions.java,org.broadinstitute.hellbender.tools.genomicsdb.GenomicsDBOptions,class,4,5,1,4,13,1,0,0,31,0.7922078,0.21818182,0.8181818,11,0,11,0,0,0,11,0,0,0,7,0,0,7,0,0,7,0,0,56,7,0,1,0,0,3,1,8,2,7,1,0,0,0,64,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\spark\pathseq\PSTreeNode.java,org.broadinstitute.hellbender.tools.spark.pathseq.PSTreeNode,class,6,9,3,6,28,1,0,19,0,0.53333336,0.53333336,1.0,18,0,16,2,0,0,16,0,0,0,5,0,0,5,0,0,0,0,4,112,17,2,9,0,2,4,8,30,10,12,1,0,1,0,45,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\funcotator\filtrationRules\AlleleFrequencyGnomadUtils.java,org.broadinstitute.hellbender.tools.funcotator.filtrationRules.AlleleFrequencyGnomadUtils,class,3,5,2,3,5,1,0,21,6,0.0,0.0,0.0,4,4,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7,18,4,0,1,0,1,1,2,0,1,5,0,0,2,5,63,0,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\validation\basicshortmutpileup\AllelePileupCounter.java,org.broadinstitute.hellbender.tools.walkers.validation.basicshortmutpileup.AllelePileupCounter,class,8,10,2,8,13,1,0,23,0,0.37500003,0.8333333,1.0,6,2,4,2,0,0,4,0,0,0,4,0,0,4,0,0,2,0,1,45,2,0,4,0,3,6,3,5,2,10,1,0,0,5,102,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\utils\mcmc\ParameterizedStateUnitTest.java,org.broadinstitute.hellbender.utils.mcmc.ParameterizedStateUnitTest$Substate,innerclass,0,0,0,0,1,4,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,9,18,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\annotator\Annotation.java,org.broadinstitute.hellbender.tools.walkers.annotator.Annotation,interface,0,14,14,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\utils\MathUtilsUnitTest.java,org.broadinstitute.hellbender.utils.MathUtilsUnitTest$Anonymous2,anonymous,0,0,0,0,4,1,0,2,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,2,14,2,0,0,0,0,0,2,3,1,3,0,0,0,0,11,-1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\utils\MathUtilsUnitTest.java,org.broadinstitute.hellbender.utils.MathUtilsUnitTest$Anonymous1,anonymous,0,0,0,0,4,1,0,2,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,2,14,2,0,0,0,0,0,3,3,1,3,0,0,0,0,11,-1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\haplotypecaller\readthreading\ReadThreadingGraph.java,org.broadinstitute.hellbender.tools.walkers.haplotypecaller.readthreading.ReadThreadingGraph,class,11,14,3,11,26,3,0,29,64,0.8235294,0.2,0.2,17,2,6,2,6,3,15,0,0,0,3,2,0,1,2,0,2,0,3,85,12,2,1,0,1,3,7,15,4,14,2,0,0,1,193,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\copynumber\ModelSegments.java,org.broadinstitute.hellbender.tools.copynumber.ModelSegments$ModelSegmentsData,innerclass,13,13,0,13,7,1,0,36,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,5,0,7,38,0,0,3,0,0,6,4,12,0,14,1,0,0,6,105,18,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\vqsr\TensorType.java,org.broadinstitute.hellbender.tools.walkers.vqsr.TensorType,enum,0,3,3,0,4,1,0,0,0,0.5,0.5,1.0,4,0,3,0,0,1,4,0,0,0,3,0,0,3,0,0,0,0,0,18,3,0,0,0,0,5,2,3,1,3,0,0,0,0,86,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\copynumber\formats\records\annotation\CopyNumberAnnotations.java,org.broadinstitute.hellbender.tools.copynumber.formats.records.annotation.CopyNumberAnnotations,class,1,1,0,1,6,1,0,2,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,6,0,0,0,0,3,3,6,4,0,7,0,0,0,3,32,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\haplotypecaller\ReferenceConfidenceUtils.java,org.broadinstitute.hellbender.tools.walkers.haplotypecaller.ReferenceConfidenceUtils,class,3,4,1,3,1,1,0,5,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,16,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\utils\mcmc\DecileCollectionUnitTest.java,org.broadinstitute.hellbender.utils.mcmc.DecileCollectionUnitTest,class,2,2,0,2,3,1,0,10,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,4,22,0,0,0,0,0,0,20,3,0,3,0,0,0,0,18,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\cmdline\argumentcollections\OptionalTextOutputArgumentCollection.java,org.broadinstitute.hellbender.cmdline.argumentcollections.OptionalTextOutputArgumentCollection,class,5,6,1,5,5,1,0,6,1,0.6666667,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,1,0,1,0,1,1,0,1,20,1,0,1,1,0,2,1,2,1,2,2,0,0,0,87,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\metrics\analysis\AlleleFrequencyQCMetric.java,org.broadinstitute.hellbender.metrics.analysis.AlleleFrequencyQCMetric,class,2,2,0,2,0,2,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,23,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\HtsgetReaderIntegrationTest.java,org.broadinstitute.hellbender.tools.HtsgetReaderIntegrationTest,class,5,5,0,5,5,2,0,12,2,0.65000004,0.4,0.6,5,0,3,0,0,2,5,0,0,0,4,4,0,4,0,0,4,0,1,34,2,0,0,0,0,27,1,13,0,13,0,0,0,0,58,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\utils\downsampling\LevelingDownsamplerUnitTest.java,org.broadinstitute.hellbender.utils.downsampling.LevelingDownsamplerUnitTest$LevelingDownsamplerUniformStacksTest,innerclass,3,3,0,3,8,2,0,8,0,0.26666668,1.0,1.0,3,0,2,1,0,0,2,0,0,0,5,0,0,0,0,5,0,0,2,38,4,2,2,0,1,1,6,10,4,10,2,0,1,0,37,26,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\spark\sv\discovery\inference\SimpleNovelAdjacencyAndChimericAlignmentEvidence.java,org.broadinstitute.hellbender.tools.spark.sv.discovery.inference.SimpleNovelAdjacencyAndChimericAlignmentEvidence$ChimericContigAlignmentEvidenceAnnotations,innerclass,2,2,0,2,1,1,0,3,0,0.16666667,NaN,NaN,1,0,0,0,0,1,1,0,0,0,6,1,0,1,0,5,6,0,3,15,0,0,0,0,0,0,1,6,1,6,0,0,0,0,54,25,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\spark\sv\evidence\SVReadFilter.java,org.broadinstitute.hellbender.tools.spark.sv.evidence.SVReadFilter,class,7,19,12,7,19,1,0,30,62,0.85897446,0.102564104,0.1923077,13,0,13,0,0,0,13,0,0,0,6,1,0,6,0,0,6,0,0,60,14,1,1,0,1,0,1,9,1,10,2,0,0,1,67,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\cmdline\StandardArgumentDefinitionsUnitTest.java,org.broadinstitute.hellbender.cmdline.StandardArgumentDefinitionsUnitTest,class,3,3,0,3,1,3,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\spark\utils\IntHistogram.java,org.broadinstitute.hellbender.tools.spark.utils.IntHistogram$CDF,innerclass,9,9,0,9,29,1,0,15,9,0.46428573,0.16363636,0.18181819,14,0,11,3,0,0,11,0,0,0,2,0,0,0,0,2,2,0,6,97,12,4,4,0,2,4,24,30,17,18,4,0,1,0,116,25,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\mutect\MutectStats.java,org.broadinstitute.hellbender.tools.walkers.mutect.MutectStats$MutectStatsWriter,innerclass,4,4,0,4,2,2,0,4,1,0.0,NaN,NaN,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\engine\filters\IntervalOverlapReadFilterTest.java,org.broadinstitute.hellbender.engine.filters.IntervalOverlapReadFilterTest,class,9,10,1,9,7,1,0,12,15,0.5714286,0.1,0.1,7,0,5,2,0,0,5,0,2,0,1,1,0,1,0,0,1,0,3,32,4,0,0,0,0,23,4,7,1,7,0,0,0,0,42,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\featuremapping\FlowPairHMMAlignReadsToHaplotypes.java,org.broadinstitute.hellbender.tools.walkers.featuremapping.FlowPairHMMAlignReadsToHaplotypes,class,28,29,1,28,11,2,0,19,0,0.5735294,1.0,1.0,4,0,3,1,0,0,3,0,0,0,17,2,6,2,0,9,3,0,1,83,4,1,6,0,2,20,6,29,3,24,1,0,0,0,204,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\utils\downsampling\ReadsDownsampler.java,org.broadinstitute.hellbender.utils.downsampling.ReadsDownsampler,class,2,10,8,2,2,2,7,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1025,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\spark\pipelines\metrics\InsertSizeMetricsCollectorSparkUnitTest.java,org.broadinstitute.hellbender.tools.spark.pipelines.metrics.InsertSizeMetricsCollectorSparkUnitTest,class,12,12,0,12,5,2,0,21,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,36,2,0,1,0,0,20,1,15,0,14,1,0,0,2,98,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\engine\spark\IntervalWalkerSpark.java,org.broadinstitute.hellbender.engine.spark.IntervalWalkerSpark$Anonymous1,anonymous,2,2,0,2,2,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,0,1,6,-1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\utils\ByteMapIntervalPileup.java,org.broadinstitute.hellbender.utils.ByteMapIntervalPileup$Insert,innerclass,5,5,0,5,38,1,0,18,0,0.52000004,0.4888889,0.62222224,15,0,9,5,0,1,10,0,0,0,5,0,0,5,0,0,4,0,6,124,18,6,9,0,1,1,11,32,18,29,3,0,0,0,37,8,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\varianteval\stratifications\manager\StratNodeIterator.java,org.broadinstitute.hellbender.tools.walkers.varianteval.stratifications.manager.StratNodeIterator,class,5,7,2,5,7,1,0,9,0,0.25,0.5,0.5,4,0,3,0,0,1,4,0,0,0,2,0,0,0,0,2,0,0,1,24,3,1,0,0,0,2,0,3,0,2,2,0,0,0,34,0,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\PrintFileDiagnosticsIntegrationTest.java,org.broadinstitute.hellbender.PrintFileDiagnosticsIntegrationTest,class,5,5,0,5,3,4,0,12,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,1,0,0,12,0,2,0,3,1,0,0,1,45,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\dragstr\DragstrLocusUtils.java,org.broadinstitute.hellbender.tools.dragstr.DragstrLocusUtils$BinaryTableIndex$Anonymous6,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,3,0,3,0,0,0,0,13,-1,0
