file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-gui\src\main\java\aima\gui\swing\applications\robotics\components\Settings.java,aima.gui.swing.applications.robotics.components.Settings$SpecialSetting,innerclass,0,0,0,0,5,5,0,0,10,0,0,0,5,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,111,1033,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\test\java\aima\test\core\unit\probability\bayes\approx\ParticleFilterTest.java,aima.test.core.unit.probability.bayes.approx.ParticleFilterTest,class,5,6,1,5,5,1,0,5,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,2,0,0,0,0,59,10,0,9,2,0,0,0,26,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\environment\nqueens\NQueensFunctions.java,aima.core.environment.nqueens.NQueensFunctions,class,8,8,0,8,17,1,0,16,21,0,0,0,7,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,40,7,3,2,0,1,0,4,10,0,10,3,0,0,0,111,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\test\java\aima\test\core\unit\search\framework\NodeTest.java,aima.test.core.unit.search.framework.NodeTest,class,2,3,1,2,2,1,0,7,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,5,6,6,0,6,0,0,0,0,13,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\environment\xyenv\XYEnvironment.java,aima.core.environment.xyenv.XYEnvironment,class,11,12,1,11,19,2,0,8,0,0.27272728,0.5090909,0.5090909,11,0,11,0,0,0,11,0,0,0,1,0,0,1,0,0,0,0,0,112,6,3,1,0,3,0,8,10,2,9,2,0,1,0,53,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\test\java\aima\test\core\unit\search\informed\GreedyBestFirstSearchTest.java,aima.test.core.unit.search.informed.GreedyBestFirstSearchTest,class,15,16,1,15,6,1,0,13,6,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,56,0,0,0,2,0,28,22,16,0,16,1,0,0,0,35,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\test\java\aima\test\core\unit\probability\POMDP.java,aima.test.core.unit.probability.POMDP$Action,enum,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\environment\map\MapEnvironmentState.java,aima.core.environment.map.MapEnvironmentState,class,3,4,1,3,6,1,0,4,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,19,3,0,2,0,1,0,0,3,0,3,1,0,0,0,19,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\probability\Factor.java,aima.core.probability.Factor$Iterator,interface,1,1,0,1,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\logic\propositional\transformations\BasicGatherer.java,aima.core.logic.propositional.transformations.BasicGatherer,class,5,8,3,5,3,1,0,3,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,3,1,0,1,0,0,0,0,30,1025,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\test\java\aima\test\core\unit\logic\fol\UnifierTest.java,aima.test.core.unit.logic.fol.UnifierTest,class,12,12,0,12,17,1,0,18,0,0.19607843,1,1,17,0,17,0,0,0,17,0,0,0,3,0,0,3,0,0,0,0,0,359,0,0,0,0,0,186,28,183,0,70,0,0,0,0,133,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\search\framework\QueueFactory.java,aima.core.search.framework.QueueFactory,class,2,7,5,2,4,5,0,1,6,0,0,0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,44,4,0,0,0,0,0,1,0,0,0,0,0,1,0,60,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-gui\src\main\java\aima\gui\demo\learning\LearningDemo.java,aima.gui.demo.learning.LearningDemo,class,28,31,3,28,25,1,0,46,45,0,0,0,10,10,9,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,237,0,6,3,5,3,91,129,58,22,57,4,0,0,0,159,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\search\csp\solver\CspHeuristics.java,aima.core.search.csp.solver.CspHeuristics$MrvHeuristic,innerclass,5,5,0,5,4,1,0,4,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,0,0,0,0,4,0,3,2,0,0,0,24,9,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\logic\propositional\parsing\PLParser.java,aima.core.logic.propositional.parsing.PLParser,class,11,13,2,11,54,2,0,24,120,0.9375,0,0,16,0,2,13,1,0,3,0,0,0,1,0,0,1,0,0,0,0,1,182,17,4,22,0,4,11,42,42,25,30,5,0,1,0,149,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-gui\src\main\java\aima\gui\swing\applications\search\games\EightPuzzleApp.java,aima.gui.swing.applications.search.games.EightPuzzleApp$EightPuzzleController,innerclass,13,13,0,13,28,2,0,32,0,0.48148146,0.5,0.53571427,9,0,7,1,1,0,8,0,0,0,3,0,0,0,3,0,0,0,2,111,2,3,2,2,1,7,48,23,0,14,3,0,0,0,100,12,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-gui\src\main\java\aima\gui\swing\applications\IntegratedAimaApp.java,aima.gui.swing.applications.IntegratedAimaApp,class,25,27,2,25,2,1,0,5,1,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,2,1,0,1,0,0,0,0,29,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\search\informed\AStarSearch.java,aima.core.search.informed.AStarSearch$Anonymous1,anonymous,3,3,0,3,1,1,0,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,-1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\search\adversarial\IterativeDeepeningAlphaBetaSearch.java,aima.core.search.adversarial.IterativeDeepeningAlphaBetaSearch,class,12,14,2,12,38,1,0,29,28,0.76153845,0.34848484,0.6818182,13,1,8,1,4,0,12,0,0,0,10,2,2,4,4,0,2,0,5,138,14,4,0,0,1,6,12,25,5,17,5,0,2,0,183,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-gui\src\main\java\aima\gui\swing\applications\robotics\simple\SimpleRangeReadingFactory.java,aima.gui.swing.applications.robotics.simple.SimpleRangeReadingFactory,class,3,4,1,3,1,1,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\probability\temporal\ForwardStepInference.java,aima.core.probability.temporal.ForwardStepInference,interface,2,3,1,2,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\logic\propositional\inference\OptimizedPLResolution.java,aima.core.logic.propositional.inference.OptimizedPLResolution,class,4,4,0,4,9,2,0,9,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,31,2,3,0,0,0,0,4,10,2,9,4,0,0,0,145,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\util\JavaRandomizer.java,aima.core.util.JavaRandomizer,class,1,9,8,1,3,1,0,1,1,0.5,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,0,0,0,13,1,0,0,0,0,0,0,3,0,2,0,0,0,0,15,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aimax-osm\src\main\java\aimax\osm\gui\swing\applications\MiniNaviApp.java,aimax.osm.gui.swing.applications.MiniNaviApp,class,15,18,3,15,30,8,0,61,0,0.8402778,0.5833333,0.5833333,9,2,6,0,3,0,9,0,0,0,16,7,6,0,10,0,6,0,8,196,3,0,14,2,0,23,8,27,2,24,5,0,3,0,187,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\probability\util\ProbabilityTable.java,aima.core.probability.util.ProbabilityTable$CategoricalDistributionIteratorAdapter,innerclass,3,3,0,3,2,1,0,1,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,1,0,0,0,0,8,2,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-gui\src\main\java\aima\gui\swing\framework\AgentAppFrame.java,aima.gui.swing.framework.AgentAppFrame$SelectionState,innerclass,1,1,0,1,9,1,0,14,0,0.3809524,0.85714287,1,7,0,5,0,1,1,7,0,0,0,3,0,0,3,0,0,3,0,0,34,5,2,0,0,0,4,1,5,0,5,1,0,0,0,48,9,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\search\framework\qsearch\BidirectionalSearch.java,aima.core.search.framework.qsearch.BidirectionalSearch,class,11,12,1,11,36,3,0,41,32,0.7564103,0.3809524,0.71428573,13,0,4,6,3,0,7,0,0,0,6,2,0,6,0,0,3,0,4,124,12,5,11,0,5,0,4,29,1,24,4,0,1,0,230,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\probability\bayes\approx\ParticleFiltering.java,aima.core.probability.bayes.approx.ParticleFiltering,class,18,19,1,18,14,1,0,26,0,0.4375,1,1,6,0,4,2,0,0,4,0,0,0,8,0,0,8,0,0,0,0,4,72,2,8,0,0,0,1,12,39,0,25,2,0,0,0,180,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\search\framework\QueueBasedSearch.java,aima.core.search.framework.QueueBasedSearch,class,10,14,4,10,6,1,0,9,0,0.25,1,1,6,0,5,0,1,0,6,0,0,0,2,0,0,1,1,0,2,0,2,29,4,0,0,0,0,0,0,4,0,4,0,0,0,0,65,1025,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\test\java\aima\test\core\unit\learning\neural\LayerTest.java,aima.test.core.unit.learning.neural.LayerTest,class,7,8,1,7,6,1,0,22,15,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,313,83,0,83,0,0,0,0,47,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aimax-osm\src\main\java\aimax\osm\data\impl\DefaultMapEntity.java,aimax.osm.data.impl.DefaultMapEntity,class,4,12,8,4,18,1,3,7,60,0.83076924,0.115384616,0.115384616,13,0,12,0,1,0,13,3,0,0,5,1,0,1,4,0,1,0,1,55,6,1,2,0,1,0,9,12,5,9,3,0,0,0,82,1025,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-gui\src\main\java\aima\gui\swing\applications\robotics\GenericMonteCarloLocalization2DApp.java,aima.gui.swing.applications.robotics.GenericMonteCarloLocalization2DApp$Anonymous1,anonymous,1,1,0,1,1,1,0,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\logic\planning\HeuristicForwardStateSpaceSearchAlgorithm.java,aima.core.logic.planning.HeuristicForwardStateSpaceSearchAlgorithm,class,11,12,1,11,10,1,0,12,3,0.6111111,0.4,1,6,0,5,1,0,0,5,0,0,0,6,0,0,6,0,0,3,0,0,42,3,2,1,0,0,0,2,13,1,13,3,0,0,2,50,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\agent\impl\SimpleActionTracker.java,aima.core.agent.impl.SimpleActionTracker,class,3,3,0,3,5,1,0,4,4,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,1,0,0,0,1,0,1,0,0,14,1,0,0,0,0,1,1,1,0,1,1,0,0,0,32,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\probability\example\BayesNetExampleFactory.java,aima.core.probability.example.BayesNetExampleFactory,class,5,5,0,5,6,1,0,0,15,0,0,0,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,1,8,95,20,15,20,0,0,0,0,51,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\learning\neural\NNConfig.java,aima.core.learning.neural.NNConfig,class,0,1,1,0,6,1,0,2,0,0,1,1,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,0,21,2,0,0,0,0,0,0,2,0,1,0,0,0,0,23,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\nlp\ranking\Page.java,aima.core.nlp.ranking.Page,class,0,7,7,0,6,1,0,0,7,0.72222227,0.26666668,0.46666667,6,0,6,0,0,0,6,0,0,0,6,0,2,4,0,0,0,0,0,31,5,0,0,0,0,0,2,6,0,6,0,0,0,0,19,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\environment\connectfour\ConnectFourAIPlayer.java,aima.core.environment.connectfour.ConnectFourAIPlayer,class,5,6,1,5,12,2,0,11,10,0,0,0,5,0,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,30,4,2,1,0,3,0,9,6,12,3,2,0,0,0,70,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\logic\propositional\inference\SATPlan.java,aima.core.logic.propositional.inference.SATPlan$Describe,interface,1,1,0,1,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\util\datastructure\Pair.java,aima.core.util.datastructure.Pair,class,3,10,7,3,10,1,0,6,0,0.33333334,0.6,0.6666667,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,2,0,2,27,6,0,4,0,2,3,4,3,4,3,1,0,0,0,37,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\agent\impl\aprog\simplerule\Condition.java,aima.core.agent.impl.aprog.simplerule.Condition,class,1,6,5,1,5,1,4,4,3,0,0,0,3,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,19,1025,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-gui\src\main\java\aima\gui\fx\views\SimpleEnvironmentViewCtrl.java,aima.gui.fx.views.SimpleEnvironmentViewCtrl,class,12,18,6,12,11,1,0,15,0,0.5,0.52380955,0.71428573,7,0,6,0,1,0,7,0,0,0,2,0,0,0,2,0,0,0,0,48,0,0,0,0,0,11,5,6,8,6,1,0,0,3,85,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\search\adversarial\AlphaBetaSearch.java,aima.core.search.adversarial.AlphaBetaSearch,class,10,12,2,10,14,1,0,10,0,0.38888893,0.8666667,1,6,1,6,0,0,0,6,0,0,0,3,1,1,1,0,1,1,0,4,50,9,3,0,0,0,1,0,16,0,9,2,0,0,0,96,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-gui\src\main\java\aima\gui\demo\logic\FolDemo.java,aima.gui.demo.logic.FolDemo,class,25,28,3,25,22,1,0,38,120,0,NaN,NaN,16,16,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,285,0,6,0,0,0,151,0,56,11,54,1,0,0,0,111,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\test\java\aima\test\core\unit\probability\full\FullJointProbabilityModelTest.java,aima.test.core.unit.probability.full.FullJointProbabilityModelTest,class,8,9,1,8,10,3,0,10,45,0,0,0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aimax-osm\src\main\java\aimax\osm\data\BoundingBox.java,aimax.osm.data.BoundingBox,class,3,21,18,3,30,1,0,12,0,0.21666667,0.93333334,1,15,0,15,0,0,0,15,0,0,0,4,0,0,4,0,0,0,0,15,82,11,1,0,0,6,5,2,31,11,7,4,0,0,0,70,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\test\java\aima\test\core\unit\util\datastructure\TableTest.java,aima.test.core.unit.util.datastructure.TableTest,class,3,4,1,3,3,1,0,5,0,0,1,1,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,27,0,0,0,0,0,22,4,4,0,4,0,0,0,0,15,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-gui\src\main\java\aima\gui\swing\framework\SimulationThread.java,aima.gui.swing.framework.SimulationThread,class,4,13,9,4,6,2,0,8,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,1,38,0,0,0,2,0,4,0,4,2,4,2,1,0,0,54,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\environment\wumpusworld\Room.java,aima.core.environment.wumpusworld.Room,class,1,8,7,1,8,1,0,2,0,0.33333334,0.6,0.6666667,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,30,6,0,3,0,0,3,5,8,5,4,1,0,0,0,57,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\test\java\aima\test\core\unit\logic\planning\GraphTest.java,aima.test.core.unit.logic.planning.GraphTest,class,7,8,1,7,9,1,0,20,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,46,0,3,8,0,0,1,20,14,0,12,2,0,0,0,32,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\nlp\ranking\LinkFinder.java,aima.core.nlp.ranking.LinkFinder,interface,1,2,1,1,2,1,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-gui\src\main\java\aima\gui\swing\framework\AgentAppFrame.java,aima.gui.swing.framework.AgentAppFrame,class,6,28,22,6,24,6,0,33,52,0.8455882,0.25,0.475,17,0,13,1,3,0,16,0,0,0,16,1,0,12,4,0,1,0,2,290,5,1,5,0,1,13,5,29,0,23,1,1,3,0,218,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\environment\map\Scenario.java,aima.core.environment.map.Scenario,class,2,2,0,2,5,1,0,1,0,0.53333336,0.5,1,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,3,0,0,22,4,0,0,0,0,0,0,3,0,3,0,0,0,0,48,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\agent\impl\SimpleEnvironmentView.java,aima.core.agent.impl.SimpleEnvironmentView,class,3,3,0,3,3,1,0,7,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7,2,3,4,3,0,0,0,0,28,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\agent\EnvironmentObject.java,aima.core.agent.EnvironmentObject,interface,0,6,6,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\test\java\aima\test\core\unit\logic\planning\PlanningTestSuite.java,aima.test.core.unit.logic.planning.PlanningTestSuite,class,11,12,1,11,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\logic\propositional\transformations\DistributeAndOverOr.java,aima.core.logic.propositional.transformations.DistributeAndOverOr,class,4,6,2,4,7,2,0,6,1,0,0,0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,0,4,0,4,16,0,11,3,0,0,0,56,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\nlp\parsing\grammars\ProbCNFGrammar.java,aima.core.nlp.parsing.grammars.ProbCNFGrammar,class,4,7,3,4,17,4,0,10,10,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,32,10,1,4,0,0,0,8,5,0,0,3,0,0,0,77,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\util\math\Interval.java,aima.core.util.math.Interval,class,2,3,1,2,24,1,0,7,32,0.64705884,0.38235295,0.88235295,17,0,17,0,0,0,17,0,0,0,4,0,0,4,0,0,0,0,0,78,9,0,2,0,2,5,4,15,1,5,2,0,0,0,55,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\test\java\aima\test\core\unit\probability\CommonProbabilityModelTests.java,aima.test.core.unit.probability.CommonProbabilityModelTests,class,9,13,4,9,8,1,1,6,0,0,1,1,5,0,0,0,5,0,5,0,0,0,1,1,1,0,0,0,1,0,0,135,0,3,0,0,8,8,84,46,37,46,2,0,0,0,85,1025,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aimax-osm\src\main\java\aimax\osm\reader\BoundElementProcessor.java,aimax.osm.reader.BoundElementProcessor,class,5,6,1,5,8,2,0,6,1,0.5555556,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,3,2,0,3,0,0,2,0,4,43,0,0,3,1,0,8,5,11,0,10,1,0,0,0,53,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\test\java\aima\test\core\unit\environment\nqueens\NQueensBoardTest.java,aima.test.core.unit.environment.nqueens.NQueensBoardTest,class,4,5,1,4,22,1,0,17,0,0,1,1,22,0,22,0,0,0,22,0,0,0,1,0,0,1,0,0,0,0,0,174,0,0,0,0,1,8,199,11,1,11,0,0,0,0,48,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\environment\vacuum\VacuumEnvironment.java,aima.core.environment.vacuum.VacuumEnvironment$LocationState,enum,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\test\java\aima\test\core\unit\probability\POMDP.java,aima.test.core.unit.probability.POMDP,class,4,6,2,4,14,1,0,5,28,0.875,0,0,8,0,8,0,0,0,8,0,0,0,2,0,0,0,0,2,0,0,0,46,14,0,0,0,0,0,10,4,0,4,2,0,2,0,38,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\learning\learners\AdaBoostLearner.java,aima.core.learning.learners.AdaBoostLearner,class,7,8,1,7,32,1,0,25,28,0.7083333,0.16666667,0.16666667,12,0,4,8,0,0,4,0,0,0,4,0,0,4,0,0,0,0,1,120,7,12,2,0,5,2,24,32,13,23,3,0,0,0,62,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\test\java\aima\test\core\unit\probability\hmm\exact\FixedLagSmoothingTest.java,aima.test.core.unit.probability.hmm.exact.FixedLagSmoothingTest,class,5,6,1,5,2,1,0,7,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,36,0,0,0,0,0,0,9,15,0,11,0,0,0,0,31,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\logic\fol\inference\FOLOTTERLikeTheoremProver.java,aima.core.logic.fol.inference.FOLOTTERLikeTheoremProver$OTTERAnswerHandler,innerclass,10,10,0,10,30,1,0,22,0,0.6883117,0.5090909,1,11,0,11,0,0,0,11,0,0,0,7,0,0,7,0,0,0,0,2,98,12,3,3,0,0,4,9,23,3,13,4,0,0,0,71,0,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\agent\impl\aprog\simplerule\ANDCondition.java,aima.core.agent.impl.aprog.simplerule.ANDCondition,class,2,3,1,2,5,2,0,1,0,0,1,1,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,2,0,3,3,0,2,1,2,0,0,0,0,21,1,0
C:\Users\abhi\Downloads\afterbyte\aina_java\aima-java\aima-core\src\main\java\aima\core\search\csp\solver\CspHeuristics.java,aima.core.search.csp.solver.CspHeuristics,class,7,8,1,7,4,1,0,2,6,0,0,0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,75,4,0,0,0,0,0,0,0,0,2,0,0,5,1,18,1,0
